hotel_name,rating,review_content
marino-beach-colombo, 5.0 ,"Infinity pool & breakfast (Nadeesha was awesome). Rest I rather not comment. Poor language communication and comprehension of the staff; inconvenience of not transferring expenses incurred in the pre-authorized amount. Advertisement of booking.com 9.1 rating on every floor cannot hide the in-competencies and in-effectiveness of the staff. 15 rings on the reception line going unanswered, no show from bell boy during check-out, unavailability of hotel airport transfer are serious issues. Marino Beach Hotel needs to improve on these elements to push up Sri Lankan tourism. I don't want to sound extremely harsh but kindly take a tour of any tier 2 level Indian city beyond Chennai and assess what I mean by customer service."
marino-beach-colombo, 4.6 ,"Food in buffet. Balcony small, no table. No mini bar. Can not change air con temperature. Overpriced. Not 5 star hotel - max 4 star. Taxi service double - from street can get 50% less. Uber block on hotel territory. Tv quality very bad. "
marino-beach-colombo, 7.0 ,"Excellent charm and location. Very clean and well maintained iconic hotel. The pool area and natural garden are amazingly well maintained and offer mesmerizing ocean and city view. However, the dinner buffet was disappointing in terms of selection, taste and pricing. We were really looking forward to more Sri Lankan dishes which were unfortunately and surprisingly missing from the spread (except for Curry and rice). The cocktails at the bar could also be much better and same goes for the breakfast spread in terms of selection and overall taste. 
Staff is very friendly and polite. Great hospitality. "
marino-beach-colombo, 2.0 ,Nothing  Very bad experience the worst customer service 
marino-beach-colombo, 7.1 ,"Pool was lovely. buffet breakfast was impressive. Train line in front of property.
Check-in was extremely slow and no flexibility on an early Check-in we’ve with advanced notice.
As we had early checkout we were informed that a take away breakfast could supplied, we heard no more from the hotel.
"
marino-beach-colombo, 6.0 ,The pool the handicap bathroom
marino-beach-colombo, 7.5 ,"Room, food, gym and pool and other facilities are excellent  The balcony not cleaned daily. Lot of dust from outside and neighboring building & works. Also lots of dust under the bed which is not cleaned regularly. Proper cleaning must be a MUST"
marino-beach-colombo, 6.7 ,"It was clean and conveniently located.  We Checked Into our room and their was luggage and coats on the bed and five bags that were not ours. It took the staff a long time to sort this out and they offered no apology which didn’t make me feel very secure about our luggage. 
Out key card stopped working twice and we had to get reception to fix it twice, again no apology. 
The staff here need some serious customer relations training to meet the level of a five star hotel. 
Construction of a larger hotel next door means the pool are is not very relaxing. "
marino-beach-colombo, 2.0 ,"Rooms and bathrooms and all hotel are good but the service and the people who are working on it they are so bad from the reception to room service even the restaurant all are same.. Just shouting.  The hotel is good but the stuff very rude really i am so sorry to see and deal with such kind of people they will makes the hotel lose of their way of customers service dealing. I never been to any hotels in the world with this way.
Even the cleaning of the room is bad. "
marino-beach-colombo, 7.5 ,Door to balcony to get some real air was good.  The pool looked good but we didn’t use it. Nice and clean.  Great to have 4am wake up call and espresso to the room for early flight.  A 5 min tuk tuk to fort area.  
marino-beach-colombo, 7.0 ,"Good location, excellent pool Can be cleaner"
marino-beach-colombo, 5.0 ,"Poor Taxi service For payment the reception keep calling even after informing that it will be done by evening as I am out.Room service is not good."
marino-beach-colombo, 7.0 ,Check-in was smooth. The breakfast spread buffet was good and had a reasonable amount of variety and selections. Rooms were comfortable with modern amenities. Rooms could use a little more vacuuming. Some dust in the rooms perhaps city dust rom the air-vent systems. Some information provided by staff were sometimes confusing. The hotel taxi counter was terrible.
marino-beach-colombo, 7.0 ,"Breakfast & Dinner Quality should be Upgraded. Coffee is NO good. Ive avoided. Foods were not well cooked. Monotonous items, should have been changed with variations. F & B Director should have been put attention & attendance during Breakfast time. Mentioned"
marino-beach-colombo, 7.0 ,The pool was the best thing - although the building works all around were noisy The noise from construction around
marino-beach-colombo, 5.8 ,Hotel is over rated and not with the money value. 
marino-beach-colombo, 7.0 ,"Excellent service and very friendly staff! Breakfast choices are overwhelming, do not skip breakfast here!! Bar&restaurant requires direct payment if you do not pay more in advance.
  Nothing."
marino-beach-colombo, 7.5 ,Cleanliness Room service (worst policy of paying money every time if u order any food items)
marino-beach-colombo, 6.0 ,"Clean Was not informed of the building work. Sitting by the pool was very noisy.I asked for a quiet room. I believe I was allocated one, but the room next door was very noisy into the early hours. The hotel did deal with it, but I could still hear other 'parties' in the hall and in other rooms.When looking to book a car for the afternoon, the concierge quoted me double what other providers paid."
marino-beach-colombo, 6.0 ,"Staff
View
Rate The rooms arounds are very noisy"
marino-beach-colombo, 7.5 ,Loved the swimming pool Could have had a nice rooftop bar..
marino-beach-colombo, 5.0 ,Buffet breakfast we very good. Waiting staff were a little to anxious to clear finished plates and did not wait until both my wife and I had finished before whipping away my plates whilst my wife was still eating. Waiting process seemed very mechanical  (getting job done as quickly as possible) and not geared to customer service or comfort. We stayed twice over a three week period. First room was excellent in every way. Second room was dirty (bed headboard grooves) and was in need of decorating.(Wall finishings were coming away). For this standard of hotel and cost this was unacceptable. Checking in second time was poor and seemed like a chore for staff member as did delayed check out process.
marino-beach-colombo, 5.0 ,The toilet was overflowing
marino-beach-colombo, 7.0 ,breakfast is not so good as expected for the hotel like this.
